0.00;    0.000002
2.50;    0.000002
5.00;    0.000004
7.50;    0.000004
10.00;    0.000006
12.50;    0.000006
15.00;    0.000007
17.50;    0.000012
20.00;    0.000018
22.50;    0.000018
25.00;    0.000030
27.50;    0.000028
30.00;    0.000048
32.50;    0.000068
35.00;    0.000061
37.50;    0.000070
40.00;    0.000070
42.50;    0.000083
45.00;    0.000093
47.50;    0.000128
50.00;    0.000166
