0.00;    0.000007
2.50;    0.000010
5.00;    0.000011
7.50;    0.000014
10.00;    0.000023
12.50;    0.000023
15.00;    0.000028
17.50;    0.000026
20.00;    0.000048
22.50;    0.000096
25.00;    0.000120
27.50;    0.000192
30.00;    0.000207
32.50;    0.000242
35.00;    0.000248
37.50;    0.000309
40.00;    0.000416
42.50;    0.000645
45.00;    0.000642
47.50;    0.000584
50.00;    0.000596
