0.01	-1.0000001709766861
0.11	-0.9999643206686002
0.21000000000000002	-0.9998631065607867
0.31000000000000005	-0.9996980199732902
0.41000000000000003	-0.9994692524602824
0.51	-0.9991769172348212
0.6100000000000001	-0.9988211198610429
0.7100000000000001	-0.9984019743390417
0.81	-0.9979196081465055
0.91	-0.9973741640732625
1.01	-0.9967658020193471
1.11	-0.9960946988714092
1.2100000000000002	-0.9953610489435287
1.31	-0.994565063975323
1.4100000000000001	-0.9937069732927076
1.51	-0.9927870236924925
1.61	-0.9918054795897449
1.7100000000000002	-0.9907626227273031
1.81	-0.9896587521286777
1.9100000000000001	-0.9884941846705418
2.01	-0.9872692534962743
2.11	-0.9859843092217496
2.21	-0.984639719701934
2.31	-0.9832358684327727
2.41	-0.981773156504191
2.51	-0.9802520009879075
2.61	-0.9786728345202114
2.71	-0.977036106972671
2.81	-0.9753422824403547
2.91	-0.9735918399914053
3.01	-0.9717852761912815
3.11	-0.9699231033172009
3.21	-0.9680058470856661
3.31	-0.966034045826244
3.41	-0.9640082529048585
3.51	-0.9619290359619481
3.61	-0.9597969760612479
3.71	-0.9576126670285496
3.81	-0.955376714779959
3.91	-0.9530897377845255
4.01	-0.950752367169079
4.11	-0.9483652455680535
4.21	-0.9459290258980811
4.31	-0.943444370646612
4.41	-0.9409119530418101
4.51	-0.9383324567926288
4.61	-0.9357065746191165
4.71	-0.9330350067525753
4.8100000000000005	-0.9303184603022158
4.91	-0.9275576508684715
5.01	-0.9247533019557015
5.11	-0.9219061431272124
5.21	-0.9190169082090441
5.3100000000000005	-0.9160863352496401
5.41	-0.9131151678461399
5.51	-0.910104154017543
5.61	-0.9070540446014778
5.71	-0.9039655917417979
5.8100000000000005	-0.9008395489054464
5.91	-0.8976766715434311
6.01	-0.8944777159058704
6.11	-0.8912434375933259
6.21	-0.8879745902626273
6.3100000000000005	-0.8846719257520894
6.41	-0.8813361939929284
6.51	-0.8779681418853563
6.61	-0.8745685121784103
6.71	-0.8711380425326094
6.8100000000000005	-0.8676774654008456
6.91	-0.8641875072501948
7.01	-0.8606688877167536
7.11	-0.8571223188766303
7.21	-0.8535485046780621
7.3100000000000005	-0.8499481403143719
7.41	-0.846321910975801
7.51	-0.8426704914130584
7.61	-0.838994545650338
7.71	-0.8352947267275856
7.8100000000000005	-0.8315716753535968
7.91	-0.8278260185078886
8.01	-0.8240583694717323
8.11	-0.8202693279893793
8.21	-0.8164594801773067
8.31	-0.812629396408334
8.41	-0.8087796300810615
8.51	-0.8049107181086683
8.61	-0.8010231814954855
8.71	-0.7971175252195549
8.81	-0.7931942354733029
8.91	-0.789253778845558
9.01	-0.7852966032049629
9.11	-0.7813231386193072
9.21	-0.7773337970171127
