0.00;    0.000000
2.50;    0.000000
5.00;    0.000000
7.50;    0.000001
10.00;    0.000002
12.50;    0.000002
15.00;    0.000003
17.50;    0.000004
20.00;    0.000006
22.50;    0.000012
25.00;    0.000019
27.50;    0.000026
30.00;    0.000028
32.50;    0.000035
35.00;    0.000052
37.50;    0.000062
40.00;    0.000104
42.50;    0.000094
45.00;    0.000107
47.50;    0.000123
50.00;    0.000186
