0.00;    0.000000
2.50;    0.000000
5.00;    0.000000
7.50;    0.000000
10.00;    0.000000
12.50;    0.000000
15.00;    0.000001
17.50;    0.000001
20.00;    0.000003
22.50;    0.000010
25.00;    0.000007
27.50;    0.000028
30.00;    0.000025
32.50;    0.000029
35.00;    0.000049
37.50;    0.000055
40.00;    0.000081
42.50;    0.000051
45.00;    0.000077
47.50;    0.000083
50.00;    0.000127
