0.000;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532381;0.89533397;0.89532583;0.89533241;0.89532701;0.89533154;0.89532763;0.89533115;0.89532782;0.89533115;0.89532763;0.89533154;0.89532701;0.89533241;0.89532583;0.89533397;0.89532381;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
0.500;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532381;0.89533397;0.89532583;0.89533241;0.89532701;0.89533154;0.89532645;0.89533282;0.89473585;0.89533282;0.89532645;0.89533154;0.89532701;0.89533241;0.89532583;0.89533397;0.89532381;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
1.000;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532381;0.89533397;0.89532583;0.89533241;0.89532687;0.89533227;0.89529329;0.89567605;0.89144607;0.89567605;0.89529329;0.89533227;0.89532687;0.89533241;0.89532583;0.89533397;0.89532381;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
1.500;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532381;0.89533397;0.89532582;0.89533250;0.89532469;0.89535154;0.89508653;0.89786486;0.88559372;0.89786486;0.89508653;0.89535154;0.89532469;0.89533250;0.89532582;0.89533397;0.89532381;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
2.000;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532381;0.89533398;0.89532566;0.89533379;0.89531042;0.89548107;0.89412021;0.90301285;0.87839352;0.90301285;0.89412021;0.89548107;0.89531042;0.89533379;0.89532566;0.89533398;0.89532381;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
2.500;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533658;0.89532380;0.89533407;0.89532460;0.89534252;0.89524038;0.89596828;0.89067224;0.91046140;0.87103788;0.91046140;0.89067224;0.89596828;0.89524038;0.89534252;0.89532460;0.89533407;0.89532380;0.89533658;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
3.000;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532049;0.89533659;0.89532372;0.89533471;0.89531916;0.89538082;0.89497744;0.89758415;0.88334692;0.91913319;0.86427665;0.91913319;0.88334692;0.89758415;0.89497744;0.89538082;0.89531916;0.89533471;0.89532372;0.89533659;0.89532049;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
3.500;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534085;0.89532048;0.89533664;0.89532329;0.89533777;0.89529736;0.89552157;0.89423852;0.90225639;0.87254760;0.92829753;0.85829001;0.92829753;0.87254760;0.90225639;0.89423852;0.89552157;0.89529736;0.89533777;0.89532329;0.89533664;0.89532048;0.89534085;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
4.000;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534086;0.89532045;0.89533689;0.89532144;0.89534988;0.89522695;0.89597176;0.89230899;0.91110211;0.85986242;0.93764280;0.85279427;0.93764280;0.85986242;0.91110211;0.89230899;0.89597176;0.89522695;0.89534988;0.89532144;0.89533689;0.89532045;0.89534086;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
4.500;-0.00000000;0.93543567;0.69110319;0.93398030;0.81167418;0.92576768;0.85479293;0.91666247;0.87370323;0.90943321;0.88305370;0.90436667;0.88808039;0.90102103;0.89094442;0.89888015;0.89263966;0.89753352;0.89366685;0.89669432;0.89429772;0.89617384;0.89468804;0.89585176;0.89493043;0.89565260;0.89508120;0.89552947;0.89517503;0.89545331;0.89523343;0.89540619;0.89526975;0.89537702;0.89529234;0.89535895;0.89530638;0.89534777;0.89531509;0.89534088;0.89532029;0.89533793;0.89531489;0.89539127;0.89502645;0.89718178;0.88734079;0.92290021;0.84739625;0.94717132;0.84728584;0.94717132;0.84739625;0.92290021;0.88734079;0.89718178;0.89502645;0.89539127;0.89531489;0.89533793;0.89532029;0.89534088;0.89531509;0.89534777;0.89530638;0.89535895;0.89529234;0.89537702;0.89526975;0.89540619;0.89523343;0.89545331;0.89517503;0.89552947;0.89508120;0.89565260;0.89493043;0.89585176;0.89468804;0.89617384;0.89429772;0.89669432;0.89366685;0.89753352;0.89263966;0.89888015;0.89094442;0.90102103;0.88808039;0.90436667;0.88305370;0.90943321;0.87370323;0.91666247;0.85479293;0.92576768;0.81167418;0.93398030;0.69110319;0.93543567;-0.00000000
