0.00;    0.000000
2.50;    0.000000
5.00;    0.000001
7.50;    0.000001
10.00;    0.000001
12.50;    0.000002
15.00;    0.000003
17.50;    0.000004
20.00;    0.000005
22.50;    0.000007
25.00;    0.000010
27.50;    0.000014
30.00;    0.000017
32.50;    0.000016
35.00;    0.000025
37.50;    0.000034
40.00;    0.000051
42.50;    0.000042
45.00;    0.000056
47.50;    0.000049
50.00;    0.000048
