0.00;    0.000001
2.50;    0.000001
5.00;    0.000002
7.50;    0.000003
10.00;    0.000008
12.50;    0.000006
15.00;    0.000010
17.50;    0.000012
20.00;    0.000021
22.50;    0.000027
25.00;    0.000031
27.50;    0.000075
30.00;    0.000090
32.50;    0.000117
35.00;    0.000106
37.50;    0.000152
40.00;    0.000194
42.50;    0.000363
45.00;    0.000504
47.50;    0.000336
50.00;    0.000574
