0.00;    0.000000
2.50;    0.000000
5.00;    0.000001
7.50;    0.000002
10.00;    0.000004
12.50;    0.000006
15.00;    0.000005
17.50;    0.000011
20.00;    0.000018
22.50;    0.000014
25.00;    0.000024
27.50;    0.000023
30.00;    0.000032
32.50;    0.000044
35.00;    0.000050
37.50;    0.000063
40.00;    0.000080
42.50;    0.000088
45.00;    0.000064
47.50;    0.000115
50.00;    0.000161
