0.00;    0.000000
2.50;    0.000000
5.00;    0.000000
7.50;    0.000000
10.00;    0.000001
12.50;    0.000001
15.00;    0.000003
17.50;    0.000005
20.00;    0.000008
22.50;    0.000012
25.00;    0.000024
27.50;    0.000066
30.00;    0.000053
32.50;    0.000073
35.00;    0.000096
37.50;    0.000167
40.00;    0.000275
42.50;    0.000235
45.00;    0.000306
47.50;    0.000224
50.00;    0.000315
